,Author,Title,Poem,Form
57,George William Lewis Marshal ..,On Reading Shakepeare's Sonnets,"THY verse is like a cool and shady well   
 Lying a-dream within some moss-walled close   
 Far from the common way, where violets doze   
In green-deep grass beside the sweet hare-bell.   
 
And each wayfarer as he stoopeth there           
 Doth spy a face that is most like his own,   
 So weary and—ah me!—so woe-begone   
That almost he forgetteth his deep care.   
 
There is a royal restraint in thy sad rhyme,   
 Dis-calmèd calm, and passion passionless,           
 And mellowed is all taint of bitterness   
Into the harmony of that still time   
 
When leaves are yellowing in the sallow sun   
 And evening’s bloom is flush across the sky,   
When haggard summer tottereth in his run           
 And gracious moist-eyed autumn draweth nigh.   
 
O king! majestical in thy decline   
As in thy Spring,—might such an end be mine!",Sonnet
58,Dante Gabriel Rossetti,Sonnets Xlix: L: Li: Lii:  Willowwood,"I

I sat with Love upon a woodside well,
Leaning across the water, I and he;
Nor ever did he speak nor looked at me,
But touched his lute wherein was audible
The certain secret thing he had to tell:
Only our mirrored eyes met silently
In the low wave; and that sound came to be
The passionate voice I knew; and my tears fell.
And at their fall, his eyes beneath grew hers;
And with his foot and with his wing-feathers
He swept the spring that watered my heart's drouth.
Then the dark ripples spread to waving hair,
And as I stooped, her own lips rising there
Bubbled with brimming kisses at my mouth.


II

And now Love sang: but his was such a song,
So meshed with half-remembrance hard to free,
As souls disused in death's sterility
May sing when the new birthday tarries long.
And I was made aware of a dumb throng
That stood aloof, one form by every tree,
All mournful forms, for each was I or she,
The shades of those our days that had no tongue.
They looked on us, and knew us and were known;
While fast together, alive from the abyss,
Clung the soul-wrung implacable close kiss;
And pity of self through all made broken moan
Which said “For once, for once, for once alone!”
And still Love sang, and what he sang was this:—


III

“O Ye, all ye that walk in Willowwood,
That walk with hollow faces burning white;
What fathom-depth of soul-struck widowhood,
What long, what longer hours, one lifelong night,
Ere ye again, who so in vain have wooed
Your last hope lost, who so in vain invite
Your lips to that their unforgotten food,
Ere ye, ere ye again shall see the light!
Alas! the bitter banks in Willowwood,
With tear-spurge wan, with blood-wort burning red:
Alas! if ever such a pillow could
Steep deep the soul in sleep till she were dead,—
Better all life forget her than this thing,
That Willowwood should hold her wandering!”

IV

So sang he: and as meeting rose and rose
Together cling through the wind's wellaway
Nor change at once, yet near the end of day
The leaves drop loosened where the heart-stain glows,—
So when the song died did the kiss unclose;
And her face fell back drowned, and was as grey
As its grey eyes; and if it ever may
Meet mine again I know not if Love knows.
Only I know that I leaned low and drank
A long draught from the water where she sank,
Her breath and all her tears and all her soul:
And as I leaned, I know I felt Love's face
Pressed on my neck with moan of pity and grace,
Till both our heads were in his aureole.",Sonnet
59,William Shakespeare,Sonnets Xiv,"MY love is strengthen'd, though more weak in seeming; 
I love not less, though less the show appear: 
That love is merchandised whose rich esteeming 
The owner's tongue doth publish everywhere. 
Our love was new, and then but in the spring, 
When I was wont to greet it with my lays; 
As Philomel in summer's front doth sing 
And stops her pipe in growth of riper days: 
Not that the summer is less pleasant now 
Than when her mournful hymns did hush the night, 
But that wild music burthens every bough, 
And sweets grown common lose their dear delight. 
   Therefore, like her, I sometime hold my tongue, 
   Because I would not dull you with my song.",Sonnet
60,William Shakespeare,Sonnets Viii,"THAT time of year thou may'st in me behold 
When yellow leaves, or none, or few, do hang 
Upon those boughs which shake against the cold-- 
Bare ruin'd choirs where late the sweet birds sang, 
In me thou see'st the twilight of such day 
As after Sunset fadeth in the West, 
Which by and by black night doth take away, 
Death's second self, that seals up all in rest. 
In me thou see'st the glowing of such fire 
That on the ashes of his youth doth lie, 
As the death-bed whereon it must expire, 
Consumed with that which it was nourish'd by. 
   This thou perceiv'st, which makes thy love more strong 
   To love that well which thou must leave ere long.",Sonnet
61,Dante Gabriel Rossetti,Sonnets Lxxiv: Lxxv:Lxxvi: Old And New Art,"I. ST. LUKE THE PAINTER

Give honour unto Luke Evangelist;
For he it was (the aged legends say)
Who first taught Art to fold her hands and pray.
Scarcely at once she dared to rend the mist
Of devious symbols: but soon having wist
How sky-breadth and field-silence and this day
Are symbols also in some deeper way,
She looked through these to God and was God's priest.
And if, past noon, her toil began to irk,
And she sought talismans, and turned in vain
To soulless self-reflections of man's skill,—
Yet now, in this the twilight, she might still
Kneel in the latter grass to pray again,
Ere the night cometh and she may not work.


II. NOT AS THESE

'I am not as these are,” the poet saith
In youth's pride, and the painter, among men
At bay, where never pencil comes nor pen,
And shut about with his own frozen breath.
To others for whom only rhyme wins faith
As poets,—only paint as painters,—then
He turns in the cold silence; and again
Shrinking, “I am not as these are,” he saith.
And say that this is so, what follows it?
For were thine eyes set backwards in thine head,
Such words were well; but they see on, and far.
Unto the lights of the great Past, new-lit
Fair for the Future's track, look thou instead,—
Say thou instead, “I am not as these are.”


III. THE HUSBANDMEN

Though God, as one that is an householder,
Called these to labour in His vineyard first,
Before the husk of darkness was well burst
Bidding them grope their way out and bestir,
(Who, questioned of their wages, answered, “Sir,
Unto each man a penny:”) though the worst
Burthen of heat was theirs and the dry thirst:
Though God has since found none such as these were
To do their work like them:—Because of this
Stand not ye idle in the market-place.
Which of ye knoweth he is not that last
Who may be first by faith and will?—yea, his
The hand which after the appointed days
And hours shall give a Future to their Past?",Sonnet
62,William Shakespeare,Sonnets Xviii,"LET me not to the marriage of true minds 
Admit impediments. Love is not love 
Which alters when it alteration finds, 
Or bends with the remover to remove: 
O, no! it is an ever-fixed mark, 
That looks on tempests and is never shaken; 
It is the star to every wand'ring bark, 
Whose worth 's unknown, although his height be taken. 
Love 's not Time's fool, though rosy lips and cheeks 
Within his bending sickle's compass come; 
Love alters not with his brief hours and weeks, 
But bears it out even to the edge of doom:-- 
   If this be error and upon me proved, 
   I never writ, nor no man ever loved.",Sonnet
63,William Shakespeare,Sonnets Xxv: Let Those Who Are In Favour..,"Let those who are in favour with their stars
    Of public honour and proud titles boast,
    Whilst I, whom fortune of such triumph bars,
    Unlook'd for joy in that I honour most.
    Great princes' favourites their fair leaves spread
    But as the marigold at the sun's eye,
    And in themselves their pride lies buried,
    For at a frown they in their glory die.
    The painful warrior famoused for fight,
  After a thousand victories once foil'd,
  Is from the book of honour razed quite,
  And all the rest forgot for which he toil'd:
  Then happy I, that love and am beloved
  Where I may not remove nor be removed.",Sonnet
64,Michael Drayton,To The Reader Of These Sonnets,"Into these Loves who but for Passion looks, 
At this first sight here let him lay them by 
And seek elsewhere, in turning other books, 
Which better may his labor satisfy. 
No far-fetch'd sigh shall ever wound my breast, 
Love from mine eye a tear shall never wring, 
Nor in Ah me's my whining sonnets drest; 
A libertine, fantasticly I sing. 
My verse is the true image of my mind, 
Ever in motion, still desiring change, 
And as thus to variety inclin'd, 
So in all humours sportively I range. 
My Muse is rightly of the English strain, 
That cannot long one fashion entertain.",Sonnet
65,William Shakespeare,Sonnets Xvii,"O NEVER say that I was false of heart, 
Though absence seem'd my flame to qualify! 
As easy might I from myself depart, 
As from my soul, which in thy breast doth lie: 
That is my home of love; if I have ranged, 
Like him that travels I return again, 
Just to the time, not with the time exchanged, 
So that myself bring water for my stain. 
Never believe, though in my nature reign'd 
All frailties that besiege all kinds of blood, 
That it could so prepost'rously be stain'd, 
To leave for nothing all thy sum of good: 
   For nothing this wide Universe I call, 
   Save thou, my Rose; in it thou art my all.",Sonnet
66,William Shakespeare,Sonnets Lx: Like As The Waves Make Towar..,"Like as the waves make towards the pebbl'd shore,
    So do our minutes hasten to their end;
    Each changing place with that which goes before,
    In sequent toil all forwards do contend.
    Nativity, once in the main of light,
    Crawls to maturity, wherewith being crown'd,
    Crooked eclipses 'gainst his glory fight,
    And Time that gave doth now his gift confound.
    Time doth transfix the flourish set on youth
  And delves the parallels in beauty's brow,
  Feeds on the rarities of nature's truth,
  And nothing stands but for his scythe to mow:
  And yet to times in hope my verse shall stand,
  Praising thy worth, despite his cruel hand.",Sonnet
67,William Shakespeare,Sonnets Ix,"FAREWELL! thou art too dear for my possessing, 
And like enough thou know'st thy estimate: 
The charter of thy worth gives thee releasing; 
My bonds in thee are all determinate. 
For how do I hold thee but by thy granting? 
And for that riches where is my deserving? 
The cause of this fair gift in me is wanting, 
And so my patent back again is swerving. 
Thyself thou gav'st, thy own worth then not knowing, 
Or me, to whom thou gav'st it, else mistaking; 
So thy great gift, upon misprision growing, 
Comes home again, on better judgment making. 
   Thus have I had thee, as a dream doth flatter 
   In sleep a King; but waking, no such matter.",Sonnet
68,William Shakespeare,Sonnets Xv,"TO me, fair friend, you never can be old; 
For as you were when first your eye I eyed, 
Such seems your beauty still. Three Winters cold 
Have from the forests shook three Summers' pride; 
Three beauteous springs to yellow Autumn turn'd 
In process of the seasons have I seen, 
Three April perfumes in three hot Junes burn'd, 
Since first I saw you fresh, which yet are green. 
Ah! yet doth beauty, like a dial-hand, 
Steal from his figure, and no pace perceived; 
So your sweet hue, which methinks still doth stand, 
Hath motion, and mine eye may be deceived: 
   For fear of which, hear this, thou age unbred: 
   Ere you were born was beauty's summer dead.",Sonnet
69,Dante Gabriel Rossetti,Sonnets Xcii: Xciii:   The Sun's Shame,"I
Beholding youth and hope in mockery caught
From life; and mocking pulses that remain
When the soul's death of bodily death is fain;
Honour unknown, and honour known unsought;
And penury's sedulous self-torturing thought
On gold, whose master therewith buys his bane;
And longed-for woman longing all in vain
For lonely man with love's desire distraught;
And wealth, and strength, and power, and pleasantness,
Given unto bodies of whose souls men say,
None poor and weak, slavish and foul, as they:—
Beholding these things, I behold no less
The blushing morn and blushing eve confess
The shame that loads the intolerable day.

II
As some true chief of men, bowed down with stress
Of life's disastrous eld, on blossoming youth
May gaze, and murmur with self-pity and ruth,—
“Might I thy fruitless treasure but possess,
Such blessing of mine all coming years should bless;”—
Then sends one sigh forth to the unknown goal,
And bitterly feels breathe against his soul
The hour swift-winged of nearer nothingness:—
Even so the World's grey Soul to the green World
Perchance one hour must cry: “Woe's me, for whom
Inveteracy of ill portends the doom,—
Whose heart's old fire in shadow of shame is furl'd:
While thou even as of yore art journeying,
All soulless now, yet merry with the Spring!”",Sonnet
70,Dante Gabriel Rossetti,Sonnets Lvi:Lvii: Lviii:  True Woman,"I. HERSELF

To be a sweetness more desired than Spring;
A bodily beauty more acceptable
Than the wild rose-tree's arch that crowns the fell;
To be an essence more environing
Than wine's drained juice; a music ravishing
More than the passionate pulse of Philomel;—
To be all this 'neath one soft bosom's swell
That is the flower of life:—how strange a thing!
How strange a thing to be what Man can know
But as a sacred secret! Heaven's own screen
Hides her soul's purest depth and loveliest glow;
Closely withheld, as all things most unseen,—
The wave-bowered pearl,—the heart-shaped seal of green
That flecks the snowdrop underneath the snow.


II. HER LOVE

She loves him; for her infinite soul is Love,
And he her lodestar. Passion in her is
A glass facing his fire, where the bright bliss
Is mirrored, and the heat returned. Yet move
That glass, a stranger's amorous flame to prove,
And it shall turn, by instant contraries,
Ice to the moon; while her pure fire to his
For whom it burns, clings close i' the heart's alcove.
Lo! they are one. With wifely breast to breast
And circling arms, she welcomes all command
Of love,—her soul to answering ardours fann'd:
Yet as morn springs or twilight sinks to rest,
Ah! who shall say she deems not loveliest
The hour of sisterly sweet hand-in-hand?

III. HER HEAVEN

If to grow old in Heaven is to grow young,
(As the Seer saw and said,) then blest were he
With youth for evermore, whose heaven should be
True Woman, she whom these weak notes have sung.
Here and hereafter,—choir-strains of her tongue,—
Sky-spaces of her eyes,—sweet signs that flee
About her soul's immediate sanctuary,—
Were Paradise all uttermost worlds among.
The sunrise blooms and withers on the hill
Like any hillflower; and the noblest troth
Dies here to dust. Yet shall Heaven's promise clothe
Even yet those lovers who have cherished still
This test for love:—in every kiss sealed fast
To feel the first kiss and forebode the last.",Sonnet
71,William Shakespeare,Sonnets Xix,"TH' expense of Spirit in a waste of shame 
Is lust in action; and till action, lust 
Is perjured, murderous, bloody, full of blame, 
Savage, extreme, rude, cruel, not to trust; 
Enjoy'd no sooner but despised straight; 
Past reason hunted; and, no sooner had, 
Past reason hated, as a swallow'd bait 
On purpose laid to make the taker mad: 
Mad in pursuit, and in possession so; 
Had, having, and in quest to have, extreme; 
A bliss in proof, and proved, a very woe; 
Before, a joy proposed; behind, a dream. 
   All this the world well knows; yet none knows well 
   To shun the heaven that leads men to this hell.",Sonnet
72,William Shakespeare,"Sonnets Cxlvi: Poor Soul, The Centre Of ..","Poor soul, the centre of my sinful earth,
    [......] these rebel powers that thee array,
    Why dost thou pine within and suffer dearth,
    Painting thy outward walls so costly gay?
    Why so large cost, having so short a lease,
    Dost thou upon thy fading mansion spend?
    Shall worms, inheritors of this excess,
    Eat up thy charge? Is this thy body's end?
    Then soul, live thou upon thy servant's loss
  And let that pine to aggravate thy store;
  Buy terms divine in selling hours of dross;
  Within be fed, without be rich no more.
  So shalt thou feed on Death, that feeds on men,
  And, Death once dead, there's no more dying then.",Sonnet
73,William Shakespeare,Sonnets Iv,"THY bosom is endeared with all hearts 
Which I, by lacking, have supposed dead: 
And there reigns Love, and all Love's loving parts, 
And all those friends which I thought buried. 
How many a holy and obsequious tear 
Hath dear religious love stol'n from mine eye, 
As interest of the dead!--which now appear 
But things removed that hidden in thee lie. 
Thou art the grave where buried love doth live, 
Hung with the trophies of my lovers gone, 
Who all their parts of me to thee did give: 
--That due of many now is thine alone: 
   Their images I loved I view in thee, 
   And thou, all they, hast all the all of me. 

WHAT is your substance, whereof are you made, 
That millions of strange shadows on you tend? 
Since every one hath, every one, one shade, 
And you, but one, can every shadow lend. 
Describe Adonis, and the counterfeit 
Is poorly imitated after you; 
On Helen's cheek all art of beauty set, 
And you in Grecian tires are painted new: 
Speak of the spring and foison of the year, 
The one doth shadow of your beauty show, 
The other as your bounty doth appear; 
And you in every blessed shape we know. 
   In all external grace you have some part, 
   But you like none, none you, for constant heart.",Sonnet
74,William Shakespeare,"Sonnets Cx: Alas, 'Tis True I Have Gone ..","Alas, 'tis true I have gone here and there
    And made myself a motley to the view,
    Gor'd mine own thoughts, sold cheap what is most dear,
    Made old offences of affections new.
    Most true it is that I have look'd on truth
    Askance and strangely: but, by all above,
    These blenches gave my heart another youth,
    And worse essays prov'd thee my best of love.
    Now all is done, have what shall have no end!
  Mine appetite, I never more will grind
  On newer proof, to try an older friend,
  A god in love, to whom I am confin'd.
  Then give me welcome, next my heaven the best,
  Even to thy pure and most most loving breast.",Sonnet
75,Dante Gabriel Rossetti,Sonnets Llxxi:Lxxii:Lxxiii:  The Choice,"I
Eat thou and drink; to-morrow thou shalt die.
Surely the earth, that's wise being very old,
Needs not our help. Then loose me, love, and hold
Thy sultry hair up from my face; that I
May pour for thee this golden wine, brim-high,
Till round the glass thy fingers glow like gold.
We'll drown all hours: thy song, while hours are toll'd,
Shall leap, as fountains veil the changing sky.
Now kiss, and think that there are really those,
My own high-bosomed beauty, who increase
Vain gold, vain lore, and yet might choose our way!
Through many years they toil; then on a day
They die not,—for their life was death,—but cease;
And round their narrow lips the mould falls close.

II
Watch thou and fear; to-morrow thou shalt die.
Or art thou sure thou shalt have time for death?
Is not the day which God's word promiseth
To come man knows not when? In yonder sky,
Now while we speak, the sun speeds forth: can I
Or thou assure him of his goal? God's breath
Even at this moment haply quickeneth
The air to a flame; till spirits, always nigh
Though screened and hid, shall walk the daylight here.
And dost thou prate of all that man shall do?
Canst thou, who hast but plagues, presume to be
Glad in his gladness that comes after thee?
Will his strength slay thy worm in Hell? Go to:
Cover thy countenance, and watch, and fear.

III
Think thou and act; to-morrow thou shalt die.
Outstretched in the sun's warmth upon the shore,
Thou say'st: “Man's measured path is all gone o'er:
Up all his years, steeply, with strain and sigh,
Man clomb until he touched the truth; and I,
Even I, am he whom it was destined for.”
How should this be? Art thou then so much more
Than they who sowed, that thou shouldst reap thereby?
Nay, come up hither. From this wave-washed mound
Unto the furthest flood-brim look with me;
Then reach on with thy thought till it be drown'd.
Miles and miles distant though the last line be,
And though thy soul sail leagues and leagues beyond,—
Still, leagues beyond those leagues, there is more sea.",Sonnet
76,Charles Hamilton Sorley,Two Sonnets,"I 

SAINTS have adored the lofty soul of you.   
Poets have whitened at your high renown.   
We stand among the many millions who   
Do hourly wait to pass your pathway down.   
 
You, so familiar, once were strange: we tried   
To live as of your presence unaware.   
But now in every road on every side   
We see your straight and steadfast signpost there.   
 
I think it like that signpost in my land   
Hoary and tall, which pointed me to go   
Upward, into the hills, on the right hand,   
Where the mists swim and the winds shriek and blow,   
A homeless land and friendless, but a land   
I did not know and that I wished to know.   
 
II 

Such, such is Death: no triumph: no defeat:   
Only an empty pail, a slate rubbed clean,   
A merciful putting away of what has been.   
 
And this we know: Death is not Life effete,   
Life crushed, the broken pail. We who have seen   
So marvellous things know well the end not yet.   
 
Victor and vanquished are a-one in death:   
Coward and brave: friend, foe. Ghosts do not say,   
""Come, what was your record when you drew breath?""   
But a big blot has hid each yesterday   
So poor, so manifestly incomplete.   
And your bright Promise, withered long and sped,   
Is touched; stirs, rises, opens and grows sweet   
And blossoms and is you, when you are dead.",Sonnet
77,William Shakespeare,Sonnets Xvi,"WHEN in the chronicle of wasted time 
I see descriptions of the fairest wights, 
And beauty making beautiful old rime 
In praise of Ladies dead and lovely Knights; 
Then, in the blazon of sweet beauty's best, 
Of hand, of foot, of lip, of eye, of brow, 
I see their antique pen would have exprest 
Even such a beauty as you master now. 
So all their praises are but prophecies 
Of this our time, all you prefiguring; 
And for they look'd but with divining eyes, 
They had not skill enough your worth to sing: 
   For we, which now behold these present days, 
   Have eyes to wonder, but lack tongues to praise.",Sonnet
78,Algernon Charles Swinburne,To John Nichol: Sonnets,"FRIEND of the dead, and friend of all my days
Even since they cast off boyhood, I salute
The song saluting friends whose songs are mute
With full burnt-offerings of clear-spirited praise.
That since our old young years our several ways
Have led through fields diverse of flower and fruit
Yet no cross wind has once relaxed the root
We set long since beneath the sundawn’s rays,
The root of trust whence towered the trusty tree,
Friendship this only and duly might impel
My song to salutation of your own;
More even than praise of one unseen of me
And loved the starry spirit of Dobell,
To mine by light and music only known.

II.

But more than this what moves me most of all
To leave not all unworded and unsped
The whole heart’s greeting of my thanks unsaid
Scarce needs this sign, that from my tongue should fall
His name whom sorrow and reverent love recall,
The sign to friends on earth of that dear head
Alive, which now long since untimely dead
The wan grey waters covered for a pall.
Their trustless reaches dense with tangling stems
Took never life more taintless of rebuke,
More pure and perfect, more serene and kind,
Than when those clear eyes closed beneath the Thames,
And made the now more hallowed name of Luke
Memorial to us of morning left behind.",Sonnet
79,Algernon Charles Swinburne,Dickens: Sonnets,"CHIEF in thy generation born of men
Whom English praise acclaimed as English-born,
With eyes that matched the worldwide eyes of morn
For gleam of tears or laughter, tenderest then
When thoughts of children warmed their light, or when
Reverence of age with love and labour worn,
Or godlike pity fired with godlike scorn,
Shot through them flame that winged thy swift live pen:
Where stars and suns that we behold not burn,
Higher even than here, though highest was here thy place,
Love sees thy spirit laugh and speak and shine
With Shakespeare and the soft bright soul of Sterne
And Fielding’s kindliest might and Goldsmith’s grace j
Scarce one more loved or worthier love than thine.",Sonnet
80,Algernon Charles Swinburne,The Channel Tunnel: Sonnets,"NOT for less love, all glorious France, to thee,
‘Sweet enemy’ called in days long since at end.
Now found and hailed of England sweeter friend,
Bright sister of our freedom now, being free;
Not for less love or faith in friendship we
Whose love burnt ever toward thee reprehend
The vile vain greed whose pursy dreams portend
Between our shores suppression of the sea.
Not by dull toil of blind mechanic art
Shall these be linked for no man’s force to part
Nor length of years and changes to divide,
But union only of trust and loving heart
And perfect faith in freedom strong to abide
And spirit at one with spirit on either side.",Sonnet
81,William Shakespeare,Sonnets Xx,"POOR soul, the centre of my sinful earth-- 
My sinful earth these rebel powers array-- 
Why dost thou pine within and suffer dearth, 
Painting thy outward walls so costly gay? 
Why so large cost, having so short a lease, 
Dost thou upon thy fading mansion spend? 
Shall worms, inheritors of this excess, 
Eat up thy charge? Is this thy body's end? 
Then, soul, live thou upon thy servant's loss, 
And let that pine to aggravate thy store; 
Buy terms divine in selling hours of dross; 
Within be fed, without be rich no more: 
   So shalt thou feed on Death, that feeds on men; 
   And Death once dead, there 's no more dying then.",Sonnet
82,Dante Gabriel Rossetti,Sonnets Xcix: C:    Newborn Death,"I
To-day Death seems to me an infant child
Which her worn mother Life upon my knee
Has set to grow my friend and play with me;
If haply so my heart might be beguil'd
To find no terrors in a face so mild,—
If haply so my weary heart might be
Unto the newborn milky eyes of thee,
O Death, before resentment reconcil'd.
How long, O Death? And shall thy feet depart
Still a young child's with mine, or wilt thou stand
Fullgrown the helpful daughter of my heart,
What time with thee indeed I reach the strand
Of the pale wave which knows thee what thou art,
And drink it in the hollow of thy hand?
II
And thou, O Life, the lady of all bliss,
With whom, when our first heart beat full and fast,
I wandered till the haunts of men were pass'd,
And in fair places found all bowers amiss
Till only woods and waves might hear our kiss,
While to the winds all thought of Death we cast:—
Ah, Life! and must I have from thee at last
No smile to greet me and no babe but this?
Lo! Love, the child once ours; and Song, whose hair
Blew like a flame and blossomed like a wreath;
And Art, whose eyes were worlds by God found fair:
These o'er the book of Nature mixed their breath
With neck-twined arms, as oft we watched them there:
And did these die that thou mightst bear me Death?",Sonnet
83,Francis Thompson,The Heart: Two Sonnets,"I
The heart you hold too small and local thing,
Such spacious terms of edifice to bear.
And yet, since Poesy first shook out her wing,
The mighty Love has been impalaced there;
That has she given him as his wide demesne,
And for his sceptre ample empery;
Against its door to knock has Beauty been
Content; it has its purple canopy
A dais for the sovereign lady spread
Of many a lover, who the heaven would think
Too low an awning for her sacred head.
The world, from star to sea, cast down its brink--
Yet shall that chasm, till He Who these did build
An awful Curtius make Him, yawn unfilled.

II

O nothing, in this corporal earth of man,
That to the imminent heaven of his high soul
Responds with colour and with shadow, can
Lack correlated greatness. If the scroll
Where thoughts lie fast in spell of hieroglyph
Be mighty through its mighty habitants;
If God be in His Name; grave potence if
The sounds unbind of hieratic chants;
All's vast that vastness means. Nay, I affirm
Nature is whole in her least things exprest,
Nor know we with what scope God builds the worm.
Our towns are copied fragments from our breast;
And all man's Babylons strive but to impart
The grandeurs of his Babylonian heart.",Sonnet
84,Wilfrid Scawen Blunt,A Woman’s Sonnets: Iv,"Should ever the day come when this drear world
Shall read the secret which so close I hold,
Should taunts and jeers at my bowed head be hurled,
And all my love and all my shame be told,
I could not, as some doughtier women do,
Fling jests and gold and live the scandal down,
Nor, knowing all fame's bruitings to be true,
Keep a proud face and brave the talk of town.
I have no courage for such tricks and ways,
No wish to flaunt a once well--honoured name.
I have too dear a thought of earlier days,
Too deep a dread of my deserved shame.
So, when it comes, with one last suppliant cry
For pardon from my wronged ones, I must die.",Sonnet
85,Dante Gabriel Rossetti,Last Sonnets At Paris,"I 

Chins that might serve the new Jerusalem; 
Streets footsore; minute whisking milliners, 
Dubbed graceful, but at whom one's eye demurs, 
Knowing of England; ladies, much the same; 
Bland smiling dogs with manes—a few of them 
At pains to look like sporting characters; 
Vast humming tabbies smothered in their furs; 
Groseille, orgeat, meringues à la crême— 
Good things to study; ditto bad—the maps 
Of sloshy colour in the Louvre; cinq-francs 
The largest coin; and at the restaurants 
Large Ibrahim Pachas in Turkish caps 
To pocket them. Un million d'habitants: 
Cast up, they'll make an Englishman—perhaps. 


II 

Tiled floors in bedrooms; trees (now run to seed— 
Such seed as the wind takes) of Liberty; 
Squares with new names that no one seems to see; 
Scrambling Briarean passages, which lead 
To the first place you came from; urgent need 
Of unperturbed nasal philosophy; 
Through Paris (what with church and gallery) 
Some forty first-rate paintings,—or indeed 
Fifty mayhap; fine churches; splendid inns; 
Fierce sentinels (toy-size without the stands) 
Who spit their oaths at you and grind their r's 
If at a fountain you would wash your hands; 
One Frenchman (this is fact) who thinks he spars:— 
Can even good dinners cover all these sins? 

III 

Yet in the mighty French metropolis 
Our time has not gone from us utterly 
In waste. The wise man saith, “An ample fee 
For toil, to work thine end.” Aye that it is. 
Should England ask, “Was narrow prejudice 
Stretched to its utmost point unflinchingly, 
Even unto lying, at all times, by ye?” 
We can say firmly: “Lord, thou knowest this, 
Our soil may own us.” Having but small French, 
Hunt passed for a stern Spartan all the while, 
Uncompromising, of few words: for me— 
I think I was accounted generally 
A fool, and just a little cracked. Thy smile 
May light on us, Britannia, healthy wench.",Sonnet
86,Algernon Charles Swinburne,Sir William Gomm: Sonnets,"I.
AT threescore years and five aroused anew
To rule in India, forth a soldier went
On whose bright-fronted youth fierce war had spent
Its iron stress of storm, till glory grew
Full as the red sun waned on Waterloo.
Landing, he met the word from England sent
Which bade him yield up rule: and he, content,
Resigned it, as a mightier warrior’s due;
And wrote as one rejoicing to record
That ‘from the first’ his royal heart was lord
Of its own pride or pain; that thought was none
Therein save this, that in her perilous strait
England, whose womb brings forth her sons so great,
Should choose to serve her first her mightiest son.

II.

Glory beyond all flight of warlike fame
Go with the warrior’s memory who preferred
To praise of men whereby men’s hearts are stirred,
And acclamation of his own proud name
With blare of trumpet-blasts and sound and flame
Of pageant honour, and the titular word
That only wins men worship of the herd,
His country’s sovereign good: who overcame
Pride, wrath, and hope of all high chance on earth,
For this land’s love that gave his great heart birth.
O nursling of the sea-winds and the sea,
Immortal England, goddess ocean-born,
What shall thy children fear, what strengths not scorn,
While children of such mould are born to thee?",Sonnet
87,Algernon Charles Swinburne,Bismarck At Canossa: Sonnets,"NOT ALL disgraced, in that Italian town,
The imperial German cowered beneath thine hand,
Alone indeed imperial Hildebrand,
And felt thy foot and Rome’s, and felt her frown
And thine, more strong and sovereign than his crown,
Though iron forged its blood-encrusted band.
But now the princely wielder of his land,
For hatred’s sake toward freedom, so bows down,
No strength is in the foot to spurn: its tread
Can bruise not now the proud submitted head:
But how much more abased, much lower brought low,
And more intolerably humiliated,
The neck submissive of the prosperous foe,
Than his whom scorn saw shuddering in the snow!",Sonnet
88,William Shakespeare,Sonnets I,"SHALL I compare thee to a Summer's day? 
Thou art more lovely and more temperate: 
Rough winds do shake the darling buds of May, 
And Summer's lease hath all too short a date: 
Sometime too hot the eye of heaven shines, 
And often is his gold complexion dimm'd; 
And every fair from fair sometime declines, 
By chance or nature's changing course untrimm'd: 
But thy eternal Summer shall not fade 
Nor lose possession of that fair thou owest; 
Nor shall Death brag thou wanderest in his shade, 
When in eternal lines to time thou growest: 
   So long as men can breathe, or eyes can see, 
   So long lives this, and this gives life to thee.",Sonnet
89,Wilfrid Scawen Blunt,A Woman’s Sonnets: X,"Love, ere I go, forgive me each least wrong,
Each trouble I unwittingly have wrought.
My heart, my life, my tears to thee belong;
Yet have I erred, maybe, through too fond thought.
One sin, most certainly, I need to atone:
The sin of loving thee while yet unwooed.
Mine only was this wrong, this guilt alone.
The woman tempted thee from ways of good.
Forgive me too, ere thy dear pity cease,
That I denied thee, vexed thee with delay,
Sought my soul's coward shelter, not thy peace,
And having won thee still awhile said nay.
Forgive me this, that I too soon, too late,
Too wholly gave a love disconsolate.",Sonnet
90,Algernon Charles Swinburne,On The Deaths Of Thomas Carlyle And Geor..,"TWO SOULS diverse out of our human sight
Pass, followed one with love and each with wonder:
The stormy sophist with his mouth of thunder,
Clothed with loud words and mantled in the might
Of darkness and magnificence of night;
And one whose eye could smite the night in sunder,
Searching if light or no light were thereunder,
And found in love of loving-kindness light.
Duty divine and Thought with eyes of fire
Still following Righteousness with deep desire
Shone sole and stern before her and above,
Sure stars and sole to steer by; but more sweet
Shone lower the loveliest lamp for earthly feet,
The light of little children, and their love.",Sonnet
91,Wilfrid Scawen Blunt,A Woman’s Sonnets: Vi,"What have I lost? The faith I had that Right
Must surely prove itself than Ill more strong.
For see how little my poor prayers had might
To save me, at the trial's pinch, from wrong.
What have I lost? The truth of my proud eyes
Scorning deceit. Behold me here to--day
Leading a double life, at shifts with lies,
And trembling lest each shadow should betray.
No longer with my lost ones may I mourn,
Who came to me in sleep and breathed soft words.
Sleepless I lie and fearful and forlorn,
With their love's edge still wounding like a sword's.
In thy dear presence only I find rest.
To thee alone naught needs to be confessed.",Sonnet
